id,partnerid,sessionid,males,females,ageyo,sex,impfa,impba,impku,impam,impin,impcr,impco,imphp,impha,gfattrac,gbattrac,goattrac,gintelligent,gconfident,gkindunder,gambitious,gfunny,gcreative,gpercfunny,prefa,preba,preku,pream,prein,preco,precr,prehp,preha
14001094,14000092,1409,2,2,17.33333333,F,5,5,6,5,5,NA,NA,NA,NA,2,4,3,6,6,3,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001101,14000101,1410,4,3,18.75,F,4,4,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001101,14000102,1410,4,3,18.75,F,4,4,7,5,5,NA,NA,NA,NA,3,2,3,7,5,6,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001101,14000103,1410,4,3,18.75,F,4,4,7,5,5,NA,NA,NA,NA,5,4,5,7,6,6,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001101,14000104,1410,4,3,18.75,F,4,4,7,5,5,NA,NA,NA,NA,3,3,4,5,5,5,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001102,14000101,1410,4,3,17.58333333,F,4,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001102,14000102,1410,4,3,17.58333333,F,4,5,6,6,6,NA,NA,NA,NA,2,3,3,5,4,5,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001102,14000103,1410,4,3,17.58333333,F,4,5,6,6,6,NA,NA,NA,NA,5,5,5,6,6,5,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001102,14000104,1410,4,3,17.58333333,F,4,5,6,6,6,NA,NA,NA,NA,3,3,4,5,4,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001103,14000101,1410,4,3,19.41666667,F,6,7,7,5,7,NA,NA,NA,NA,5,6,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001103,14000102,1410,4,3,19.41666667,F,6,7,7,5,7,NA,NA,NA,NA,3,6,5,6,6,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001103,14000103,1410,4,3,19.41666667,F,6,7,7,5,7,NA,NA,NA,NA,5,4,3,4,4,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001103,14000104,1410,4,3,19.41666667,F,6,7,7,5,7,NA,NA,NA,NA,5,5,5,6,6,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001111,14000111,1411,3,4,18.33333333,F,5,5,6,4,7,NA,NA,NA,NA,5,6,6,7,6,6,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001111,14000112,1411,3,4,18.33333333,F,5,5,6,4,7,NA,NA,NA,NA,3,2,3,7,6,6,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001111,14000113,1411,3,4,18.33333333,F,5,5,6,4,7,NA,NA,NA,NA,5,6,5,5,6,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001112,14000111,1411,3,4,17.83333333,F,6,6,7,7,7,NA,NA,NA,NA,6,4,6,7,7,6,7,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001112,14000112,1411,3,4,17.83333333,F,6,6,7,7,7,NA,NA,NA,NA,5,4,4,4,6,6,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001112,14000113,1411,3,4,17.83333333,F,6,6,7,7,7,NA,NA,NA,NA,6,6,6,5,7,6,4,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001113,14000111,1411,3,4,17.5,F,6,5,6,6,7,NA,NA,NA,NA,4,5,6,5,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001113,14000112,1411,3,4,17.5,F,6,5,6,6,7,NA,NA,NA,NA,3,3,5,6,5,5,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001113,14000113,1411,3,4,17.5,F,6,5,6,6,7,NA,NA,NA,NA,5,5,6,5,5,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001114,14000111,1411,3,4,17.91666667,F,5,5,6,5,5,NA,NA,NA,NA,5,4,4,5,4,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001114,14000112,1411,3,4,17.91666667,F,5,5,6,5,5,NA,NA,NA,NA,4,4,5,6,5,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001114,14000113,1411,3,4,17.91666667,F,5,5,6,5,5,NA,NA,NA,NA,5,4,5,5,7,5,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001121,14000121,1412,5,4,17.58333333,F,6,3,7,7,7,NA,NA,NA,NA,5,5,5,6,4,7,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001121,14000122,1412,5,4,17.58333333,F,6,3,7,7,7,NA,NA,NA,NA,5,6,4,5,3,5,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001121,14000123,1412,5,4,17.58333333,F,6,3,7,7,7,NA,NA,NA,NA,7,7,7,6,6,7,7,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001121,14000124,1412,5,4,17.58333333,F,6,3,7,7,7,NA,NA,NA,NA,6,6,6,6,6,6,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001121,14000125,1412,5,4,17.58333333,F,6,3,7,7,7,NA,NA,NA,NA,6,5,6,7,7,6,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001121,14000213,1412,5,4,17.58333333,F,6,3,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001122,14000121,1412,5,4,23.33333333,F,5,4,6,6,6,NA,NA,NA,NA,3,3,4,4,3,5,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001122,14000122,1412,5,4,23.33333333,F,5,4,6,6,6,NA,NA,NA,NA,3,4,4,4,2,6,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001122,14000123,1412,5,4,23.33333333,F,5,4,6,6,6,NA,NA,NA,NA,5,5,5,5,6,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001122,14000124,1412,5,4,23.33333333,F,5,4,6,6,6,NA,NA,NA,NA,4,3,4,6,6,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001122,14000125,1412,5,4,23.33333333,F,5,4,6,6,6,NA,NA,NA,NA,4,4,4,4,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001123,14000121,1412,5,4,18,F,5,5,7,6,6,NA,NA,NA,NA,2,2,2,5,4,5,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001123,14000122,1412,5,4,18,F,5,5,7,6,6,NA,NA,NA,NA,3,3,4,6,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001123,14000123,1412,5,4,18,F,5,5,7,6,6,NA,NA,NA,NA,6,6,6,6,6,5,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001123,14000124,1412,5,4,18,F,5,5,7,6,6,NA,NA,NA,NA,5,5,6,6,6,5,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001123,14000125,1412,5,4,18,F,5,5,7,6,6,NA,NA,NA,NA,4,4,5,6,6,5,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001124,14000121,1412,5,4,18.16666667,F,4,4,7,6,5,NA,NA,NA,NA,3,2,4,5,4,5,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001124,14000122,1412,5,4,18.16666667,F,4,4,7,6,5,NA,NA,NA,NA,4,4,4,5,4,4,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001124,14000123,1412,5,4,18.16666667,F,4,4,7,6,5,NA,NA,NA,NA,4,3,5,4,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001124,14000124,1412,5,4,18.16666667,F,4,4,7,6,5,NA,NA,NA,NA,4,3,5,5,5,5,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001124,14000125,1412,5,4,18.16666667,F,4,4,7,6,5,NA,NA,NA,NA,5,4,5,5,6,5,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001131,14000131,1413,4,3,20.75,F,5,5,6,5,7,NA,NA,NA,NA,2,4,4,6,6,4,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001131,14000132,1413,4,3,20.75,F,5,5,6,5,7,NA,NA,NA,NA,1,1,4,6,6,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001131,14000133,1413,4,3,20.75,F,5,5,6,5,7,NA,NA,NA,NA,5,5,5,6,6,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001131,14000134,1413,4,3,20.75,F,5,5,6,5,7,NA,NA,NA,NA,5,5,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001132,14000131,1413,4,3,17.91666667,F,6,5,5,5,7,NA,NA,NA,NA,4,3,4,6,5,6,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001132,14000132,1413,4,3,17.91666667,F,6,5,5,5,7,NA,NA,NA,NA,2,2,2,4,4,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001132,14000133,1413,4,3,17.91666667,F,6,5,5,5,7,NA,NA,NA,NA,4,3,4,4,5,5,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001132,14000134,1413,4,3,17.91666667,F,6,5,5,5,7,NA,NA,NA,NA,3,2,3,4,4,5,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001133,14000131,1413,4,3,19.41666667,F,6,6,7,7,6,NA,NA,NA,NA,2,2,3,3,2,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001133,14000132,1413,4,3,19.41666667,F,6,6,7,7,6,NA,NA,NA,NA,3,3,4,4,5,4,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001133,14000133,1413,4,3,19.41666667,F,6,6,7,7,6,NA,NA,NA,NA,6,6,6,5,5,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001133,14000134,1413,4,3,19.41666667,F,6,6,7,7,6,NA,NA,NA,NA,3,3,3,3,4,5,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001141,14000141,1414,4,3,18.08333333,F,5,5,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001141,14000142,1414,4,3,18.08333333,F,5,5,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001141,14000143,1414,4,3,18.08333333,F,5,5,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001141,14000144,1414,4,3,18.08333333,F,5,5,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001142,14000141,1414,4,3,21.58333333,F,5,5,7,6,6,NA,NA,NA,NA,3,3,5,5,6,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001142,14000142,1414,4,3,21.58333333,F,5,5,7,6,6,NA,NA,NA,NA,2,2,4,5,5,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001142,14000143,1414,4,3,21.58333333,F,5,5,7,6,6,NA,NA,NA,NA,2,2,3,5,6,5,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001142,14000144,1414,4,3,21.58333333,F,5,5,7,6,6,NA,NA,NA,NA,2,3,4,6,7,4,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001143,14000141,1414,4,3,17.75,F,5,5,6,7,7,NA,NA,NA,NA,6,6,6,6,6,6,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001143,14000142,1414,4,3,17.75,F,5,5,6,7,7,NA,NA,NA,NA,3,5,4,6,6,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001143,14000143,1414,4,3,17.75,F,5,5,6,7,7,NA,NA,NA,NA,3,4,5,5,4,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001143,14000144,1414,4,3,17.75,F,5,5,6,7,7,NA,NA,NA,NA,2,2,4,6,6,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001151,14000151,1415,4,5,18.5,F,5,4,7,7,7,NA,NA,NA,NA,2,3,3,5,5,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001151,14000152,1415,4,5,18.5,F,5,4,7,7,7,NA,NA,NA,NA,1,1,1,1,2,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001151,14000153,1415,4,5,18.5,F,5,4,7,7,7,NA,NA,NA,NA,2,2,2,5,5,4,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001151,14000154,1415,4,5,18.5,F,5,4,7,7,7,NA,NA,NA,NA,1,1,1,4,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001152,14000151,1415,4,5,19,F,5,5,6,5,5,NA,NA,NA,NA,3,4,4,4,5,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001152,14000152,1415,4,5,19,F,5,5,6,5,5,NA,NA,NA,NA,2,2,4,4,4,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001152,14000153,1415,4,5,19,F,5,5,6,5,5,NA,NA,NA,NA,3,3,4,5,5,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001152,14000154,1415,4,5,19,F,5,5,6,5,5,NA,NA,NA,NA,2,2,3,5,4,4,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001153,14000151,1415,4,5,24.5,F,4,5,5,5,5,NA,NA,NA,NA,4,3,4,4,4,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001153,14000152,1415,4,5,24.5,F,4,5,5,5,5,NA,NA,NA,NA,2,2,2,3,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001153,14000153,1415,4,5,24.5,F,4,5,5,5,5,NA,NA,NA,NA,3,3,2,3,4,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001153,14000154,1415,4,5,24.5,F,4,5,5,5,5,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001154,14000151,1415,4,5,18.25,F,5,5,7,6,5,NA,NA,NA,NA,4,4,5,5,6,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001154,14000152,1415,4,5,18.25,F,5,5,7,6,5,NA,NA,NA,NA,3,2,3,5,5,3,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001154,14000153,1415,4,5,18.25,F,5,5,7,6,5,NA,NA,NA,NA,3,2,4,6,6,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001154,14000154,1415,4,5,18.25,F,5,5,7,6,5,NA,NA,NA,NA,3,2,4,5,3,5,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001155,14000151,1415,4,5,18.08333333,F,5,4,7,6,7,NA,NA,NA,NA,4,5,5,5,5,5,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001155,14000152,1415,4,5,18.08333333,F,5,4,7,6,7,NA,NA,NA,NA,3,2,3,5,4,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001155,14000153,1415,4,5,18.08333333,F,5,4,7,6,7,NA,NA,NA,NA,5,4,4,5,5,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001155,14000154,1415,4,5,18.08333333,F,5,4,7,6,7,NA,NA,NA,NA,3,3,4,5,5,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001161,14000161,1416,4,4,18.58333333,F,5,4,6,6,5,NA,NA,NA,NA,3,3,4,5,4,6,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001161,14000162,1416,4,4,18.58333333,F,5,4,6,6,5,NA,NA,NA,NA,6,5,5,4,6,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001161,14000163,1416,4,4,18.58333333,F,5,4,6,6,5,NA,NA,NA,NA,6,6,6,7,6,6,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001161,14000164,1416,4,4,18.58333333,F,5,4,6,6,5,NA,NA,NA,NA,2,2,3,6,6,5,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001162,14000161,1416,4,4,NA,F,5,5,6,7,7,NA,NA,NA,NA,1,1,1,5,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001162,14000162,1416,4,4,NA,F,5,5,6,7,7,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001162,14000163,1416,4,4,NA,F,5,5,6,7,7,NA,NA,NA,NA,5,5,5,6,6,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001162,14000164,1416,4,4,NA,F,5,5,6,7,7,NA,NA,NA,NA,4,4,4,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001163,14000161,1416,4,4,19.16666667,F,5,5,6,7,6,NA,NA,NA,NA,5,5,5,7,6,4,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001163,14000162,1416,4,4,19.16666667,F,5,5,6,7,6,NA,NA,NA,NA,6,5,6,5,5,5,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001163,14000163,1416,4,4,19.16666667,F,5,5,6,7,6,NA,NA,NA,NA,6,5,6,6,6,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001163,14000164,1416,4,4,19.16666667,F,5,5,6,7,6,NA,NA,NA,NA,5,6,6,5,6,5,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001164,14000161,1416,4,4,17.83333333,F,5,5,7,6,5,NA,NA,NA,NA,5,5,5,6,5,6,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001164,14000162,1416,4,4,17.83333333,F,5,5,7,6,5,NA,NA,NA,NA,6,6,6,6,7,6,5,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001164,14000163,1416,4,4,17.83333333,F,5,5,7,6,5,NA,NA,NA,NA,6,6,5,6,5,5,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001164,14000164,1416,4,4,17.83333333,F,5,5,7,6,5,NA,NA,NA,NA,5,5,5,5,6,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001171,14000171,1417,5,3,18.08333333,F,5,5,7,6,6,NA,NA,NA,NA,6,6,6,6,5,6,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001171,14000172,1417,5,3,18.08333333,F,5,5,7,6,6,NA,NA,NA,NA,6,6,6,6,6,5,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001171,14000173,1417,5,3,18.08333333,F,5,5,7,6,6,NA,NA,NA,NA,6,6,6,6,7,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001171,14000174,1417,5,3,18.08333333,F,5,5,7,6,6,NA,NA,NA,NA,4,4,4,6,6,5,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001171,14000175,1417,5,3,18.08333333,F,5,5,7,6,6,NA,NA,NA,NA,5,5,5,7,6,6,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001172,14000171,1417,5,3,17.41666667,F,5,5,7,5,7,NA,NA,NA,NA,4,5,5,6,5,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001172,14000172,1417,5,3,17.41666667,F,5,5,7,5,7,NA,NA,NA,NA,6,6,6,6,6,6,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001172,14000173,1417,5,3,17.41666667,F,5,5,7,5,7,NA,NA,NA,NA,6,6,6,6,6,5,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001172,14000174,1417,5,3,17.41666667,F,5,5,7,5,7,NA,NA,NA,NA,1,1,2,5,4,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001172,14000175,1417,5,3,17.41666667,F,5,5,7,5,7,NA,NA,NA,NA,5,4,5,7,7,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001173,14000171,1417,5,3,17.66666667,F,4,5,7,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001173,14000172,1417,5,3,17.66666667,F,4,5,7,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001173,14000173,1417,5,3,17.66666667,F,4,5,7,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001173,14000174,1417,5,3,17.66666667,F,4,5,7,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001173,14000175,1417,5,3,17.66666667,F,4,5,7,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001181,14000181,1418,4,4,22.5,F,6,6,6,6,7,NA,NA,NA,NA,4,4,4,3,6,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001181,14000182,1418,4,4,22.5,F,6,6,6,6,7,NA,NA,NA,NA,5,5,4,6,5,4,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001181,14000183,1418,4,4,22.5,F,6,6,6,6,7,NA,NA,NA,NA,5,4,4,5,5,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001181,14000184,1418,4,4,22.5,F,6,6,6,6,7,NA,NA,NA,NA,6,6,4,3,2,2,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001182,14000181,1418,4,4,23.33333333,F,5,5,6,5,5,NA,NA,NA,NA,3,3,4,4,3,4,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001182,14000182,1418,4,4,23.33333333,F,5,5,6,5,5,NA,NA,NA,NA,3,3,3,5,5,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001182,14000183,1418,4,4,23.33333333,F,5,5,6,5,5,NA,NA,NA,NA,3,3,3,5,3,4,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001182,14000184,1418,4,4,23.33333333,F,5,5,6,5,5,NA,NA,NA,NA,5,5,5,5,5,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001183,14000181,1418,4,4,22.83333333,F,6,6,7,4,7,NA,NA,NA,NA,5,5,4,5,5,4,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001183,14000182,1418,4,4,22.83333333,F,6,6,7,4,7,NA,NA,NA,NA,4,3,3,6,5,5,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001183,14000183,1418,4,4,22.83333333,F,6,6,7,4,7,NA,NA,NA,NA,4,2,3,6,5,5,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001183,14000184,1418,4,4,22.83333333,F,6,6,7,4,7,NA,NA,NA,NA,5,5,5,6,6,6,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001184,14000181,1418,4,4,18.33333333,F,6,6,6,5,5,NA,NA,NA,NA,4,5,5,5,5,6,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001184,14000182,1418,4,4,18.33333333,F,6,6,6,5,5,NA,NA,NA,NA,2,2,4,7,6,5,6,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001184,14000183,1418,4,4,18.33333333,F,6,6,6,5,5,NA,NA,NA,NA,2,2,3,6,5,5,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001184,14000184,1418,4,4,18.33333333,F,6,6,6,5,5,NA,NA,NA,NA,2,3,3,4,2,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001191,14000191,1419,3,4,18.5,F,5,5,6,6,5,NA,NA,NA,NA,6,6,6,5,6,5,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001191,14000192,1419,3,4,18.5,F,5,5,6,6,5,NA,NA,NA,NA,5,5,5,5,3,6,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001191,14000193,1419,3,4,18.5,F,5,5,6,6,5,NA,NA,NA,NA,4,5,4,6,4,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001192,14000191,1419,3,4,26.58333333,F,5,5,7,6,6,NA,NA,NA,NA,5,5,5,6,6,5,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001192,14000192,1419,3,4,26.58333333,F,5,5,7,6,6,NA,NA,NA,NA,4,3,3,5,3,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001192,14000193,1419,3,4,26.58333333,F,5,5,7,6,6,NA,NA,NA,NA,4,3,4,7,6,5,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001193,14000191,1419,3,4,19.08333333,F,6,6,7,5,6,NA,NA,NA,NA,6,5,6,6,7,6,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001193,14000192,1419,3,4,19.08333333,F,6,6,7,5,6,NA,NA,NA,NA,3,4,4,4,3,5,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001193,14000193,1419,3,4,19.08333333,F,6,6,7,5,6,NA,NA,NA,NA,3,4,4,6,5,5,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001194,14000191,1419,3,4,17.91666667,F,5,5,7,6,5,NA,NA,NA,NA,5,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001194,14000192,1419,3,4,17.91666667,F,5,5,7,6,5,NA,NA,NA,NA,5,3,5,6,3,5,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001194,14000193,1419,3,4,17.91666667,F,5,5,7,6,5,NA,NA,NA,NA,4,4,5,7,5,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
